Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Exercise Name,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Progression Scheme ID,Advanced Exercise Sets
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Bodyweight Knee-Banded Glute Bridge,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Bodyweight Eccentric Push-up,3,Straight Set,5,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Goblet Parallel Box Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Bodyweight Eccentric Chin-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 1,Day 1,,Bodyweight Side Plank,2,Straight Set,40 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Bodyweight Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Dumbbell Standing Shoulder Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Bodyweight Reverse Lunge,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Dumbbell One-Arm Row,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Bodyweight Extra-Range Side-Lying Hip Abduction,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 2,Day 2,,Bodyweight RKC Plank,2,Straight Set,20 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Bodyweight Knee-Banded Glute Bridge,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Bodyweight Eccentric Push-up,3,Straight Set,5,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Goblet Parallel Box Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Bodyweight Eccentric Chin-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,7,Workout Day 3,Day 3,,Bodyweight Side Plank,2,Straight Set,40 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Bodyweight Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Dumbbell Standing Shoulder Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Bodyweight Reverse Lunge,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Dumbbell One-Arm Row,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Bodyweight Extra-Range Side-Lying Hip Abduction,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,7,Workout Day 4,Day 4,,Bodyweight RKC Plank,2,Straight Set,20 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Bodyweight Knee-Banded Glute Bridge,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Bodyweight Eccentric Push-up,3,Straight Set,5,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Goblet Parallel Box Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Bodyweight Eccentric Chin-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 1,Day 1,,Bodyweight Side Plank,2,Straight Set,40 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Bodyweight Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Dumbbell Standing Shoulder Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Bodyweight Reverse Lunge,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Dumbbell One-Arm Row,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Bodyweight Extra-Range Side-Lying Hip Abduction,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 2,Day 2,,Bodyweight RKC Plank,2,Straight Set,20 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Bodyweight Knee-Banded Glute Bridge,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Bodyweight Eccentric Push-up,3,Straight Set,5,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Goblet Parallel Box Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Bodyweight Eccentric Chin-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,8,Workout Day 3,Day 3,,Bodyweight Side Plank,2,Straight Set,40 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Bodyweight Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Dumbbell Standing Shoulder Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Bodyweight Reverse Lunge,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Dumbbell One-Arm Row,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Bodyweight Extra-Range Side-Lying Hip Abduction,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 5-8,Builds on the first phase with slightly more advanced variations and basic equipment.,2,Week 5-8,Days 2 and 4 are repeated.,8,Workout Day 4,Day 4,,Bodyweight RKC Plank,2,Straight Set,20 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Single-Leg Hip Thrust,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Bodyweight Push-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Goblet Deep Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Bodyweight Chin-up,3,Straight Set,1,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Dumbbell Romanian Deadlift,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 1,Day 1,,Bodyweight Side Plank,2,Straight Set,1 min,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Dumbbell Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Dumbbell Bench Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Bodyweight Bulgarian Split Squat,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Dumbbell Chest-Supported Row,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Dumbbell Single-Leg RDL,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Bodyweight Side-Lying Hip Raise,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 2,Day 2,,Bodyweight RKC Plank,2,Straight Set,30 sec,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Single-Leg Hip Thrust,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Bodyweight Push-up,3,Straight Set,3,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Goblet Deep Squat,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Bodyweight Chin-up,3,Straight Set,1,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Dumbbell Romanian Deadlift,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Banded Seated Hip Abduction,3,Straight Set,30,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 1 and 3 are repeated; Days 2 and 4 are repeated.,9,Workout Day 3,Day 3,,Bodyweight Side Plank,2,Straight Set,1 min,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 4,Day 4,,Dumbbell Hip Thrust,3,Straight Set,20,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 4,Day 4,,Dumbbell Bench Press,3,Straight Set,10,,,,,,,,,,,
Novice Program,Bret Contreras,A program designed for beginners focusing on basic movements to build a solid foundation.,12 weeks,Novice,"Bodyweight, dumbbells, resistance band",4,Weeks 9-12,Incorporates additional basic equipment and more advanced exercises.,3,Week 9-12,Days 2 and 4 are repeated.,9,Workout Day 4,Day 4,,Bodyweight Bulgarian Split Squat,3,Straight Set,10,,,,,,,,,,,
