"Program Name","Program Arthur","Program Description","Program Length","Program Level","Program Equipment","Days Per Week","Mesocycle Name","Mesocycle Description","Mesocycle Order","Microcycle Name","Microcycle Description","Microcycle Order","Workout Name","Workout Day","Workout Notes","Exercise Name","Sets","Set Type","Target Repetitions","Target Min Repetitions","Target Max Repetitions","Target Weight (lbs)","Target Weight (kg)","Weight Increment (lbs)","Weight Increment (kg)","Target RPE","Target RIR","Percentage of 1RM","Progression Scheme ID","Advanced Exercise Sets"
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Crunch","1", "Straight Set","20-30 reps","20","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Side crunch","1", "Straight Set","20-30 reps (each)","20","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A2","Glute march (alternate legs in marching fashion)","3", "Superset","30-60 sec","30","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A1","Bodyweight inverted row","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B2","Bodyweight box squat","3", "Superset","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B1","Bodyweight negative push-up","3", "Superset","3-5 reps","3","5",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Bodyweight hip hinge with dowel","3", "Straight Set","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Side lying abduction","1", "Straight Set","10-30 reps (each)","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Straight-leg sit-up","1", "Straight Set","15-30 reps","15","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Swiss ball side crunch","1", "Straight Set","15-30 reps (each)","15","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A2","Bodyweight hip thrust","3", "Superset","10-30 reps","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A1","Bodyweight inverted row (less torso angle)","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B2","Bodyweight full squat","3", "Superset","10-30 reps","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B1","Bodyweight push-up","3", "Superset","1 rep (strict singles)","1","1",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Bodyweight single-leg RDL","3", "Straight Set","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Side lying abduction","1", "Straight Set","20-30 reps (each)","20","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"RKC plank","1", "Straight Set","20-60 seconds","20","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Side plank","1", "Straight Set","20-60 sec (each)","20","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A2","Bodyweight single-leg glute bridge","3", "Superset","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A1","Bodyweight chin-up (single rep)","3", "Superset","1 rep","1","1",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B2","Bodyweight walk lunge","3", "Superset","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B1","Bodyweight knee push-up with elbows tucked","3", "Superset","6-20 reps","6","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Bodyweight reverse hyper extension","3", "Straight Set","10-30 reps","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Side lying clam","1", "Straight Set","10-30 reps (each)","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Swiss ball crunch","1", "Straight Set","15-30 reps","15","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Swiss ball side crunch","1", "Straight Set","15-30 reps (each)","15","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A2","Bodyweight hip thrust","3", "Superset","10-30 reps","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A1","Bodyweight inverted row (steep torso angle)","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B2","Bodyweight high step up","3", "Superset","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B1","Bodyweight torso elevated push-up","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Bodyweight back extension","3", "Straight Set","20-30 reps","20","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Side lying hip raise","1", "Straight Set","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Feet elevated plank","1", "Straight Set","60-120 sec","60","120",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 5-8",,"2","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Swiss ball side crunch","1", "Straight Set","20 reps (each)","20","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A2","Bodyweight shoulder elevated single-leg hip thrust","3", "Superset","8-20 reps (each)","8","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A1","Bodyweight chin-up","3", "Superset","3-10 reps","3","10",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B2","Bodyweight step up/ reverse lunge combo","3", "Superset","10-15 reps (each)","10","15",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B1","Bodyweight push-up","3", "Superset","5-10 reps","5","10",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Bodyweight Swiss ball back extension","3", "Straight Set","8-20 reps (each)","8","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Quadruped double transverse abduction","1", "Straight Set","6 reps (each side, slow and controlled)","6","6",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Prisoner Swiss ball crunch","1", "Straight Set","10-30 reps","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Side plank with abduction","1", "Straight Set","20-60 sec (each)","20","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A2","Bodyweight shoulder and foot elevated single-leg hip thrust","3", "Superset","6-20 reps (each)","6","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A1","Bodyweight feet elevated inverted row","3", "Superset","6-12 reps","6","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B2","Bodyweight Bulgarian split squat","3", "Superset","5-30 reps (each)","5","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B1","Bodyweight feet elevated pike push-up","3", "Superset","6-20 reps","6","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Bodyweight sliding leg curls","2", "Straight Set","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Side double abduction","1", "Straight Set","1-6 reps (each, slow and controlled)","1","6",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"RKC plank","1", "Straight Set","30-60 sec","30","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Feet elevated side plank with abduction","1", "Straight Set","20-60 secs (each)","20","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A2","Bodyweight shoulder elevated single-leg hip thrust (pause reps)","3", "Superset","5-15 reps (each side)","5","15","","","","","","",,"3 second pause at top"
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with A1","Bodyweight pull-up","3", "Superset","3-10 reps","3","10",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B2","Bodyweight high step up","3", "Superset","10-15 reps","10","15",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C","Paired with B1","Bodyweight narrow base push-up","3", "Superset","3-8 reps","3","8",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Russian leg curls","3", "Straight Set","3-5 reps","3","5",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Side lying hip raise","1", "Straight Set","10-20 reps (each side)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Body saw","1", "Straight Set","10-15 rep","10","15",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 9-12",,"3","Workout C",,"3","Best Butt Bodyweight/At Home Workout C","Day C",,"Feet elevated side plank with abduction","1", "Straight Set","20-60 seconds (each side)","20","60",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Bodyweight hip thrust","3", "Straight Set","20 reps","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Bodyweight full squat","3", "Straight Set","20 reps","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Bodyweight back extension","3", "Straight Set","20 reps","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Side lying clam","1", "Straight Set","30 reps (each side)","30","30",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight single-leg glute bridge","3", "Straight Set","20 reps (each side)","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight walking lunge","3", "Straight Set","10-20 reps (each side)","10","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight reverse hyper extension","3", "Straight Set","20 reps","20","20",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Side lying abduction","1", "Straight Set","30 reps (each side)","30","30",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Barbell glute bridge","3", "Straight Set","10 reps","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Goblet full squat","3", "Straight Set","10 reps","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Dumbbell Romanian deadlift","3", "Straight Set","10 reps","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 1-4",,"1","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Cable hip rotation","1", "Straight Set","10 reps (each side)","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Barbell hip thrust","3", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Barbell front squat","3", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Barbell Romanian deadlift","3", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout A",,"1","Gorgeous Glutes (only) Workout A","Day A",,"Band seated abduction","1", "Straight Set","30 reps","30","30",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight single-leg hip thrust","3", "Straight Set","8-12 reps (each side)","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Bodyweight skater squat","3", "Straight Set","8-12 reps (each side)","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Dumbbell single-leg Romanian deadlift","3", "Straight Set","8-12 reps (each side)","8","12",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout B",,"2","Gorgeous Glutes (only) Workout B","Day B",,"Cable standing abduction","1", "Straight Set","30 reps (each side)","30","30",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Barbell glute bridge","3", "Straight Set","10 reps","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Barbell Zercher squat","3", "Straight Set","10 reps","10","10",,,,,,,,
"Gorgeous Glutes (only)",,"12-week program focused on glute development.","12 weeks","Lower Body Only","Barbell, Dumbbell, Bodyweight, Cable, Bands, Kettlebell","3","Weeks 5-8",,"2","Workout C",,"3","Gorgeous Glutes (only) Workout C","Day C",,"Dumbbell back extension","3", "Straight Set","10 reps","10","10",,,,,,,,
